Country,Pop,X,Y,GHI,SolarRestriction,WindVel,TravelHours,NightLights,Elevation,Slope,LandCover,GridDistCurrent,GridDistPlan,SubstationDist,RoadDist,HydropowerDist,Hydropower,HydropowerFID,X_deg,Y_deg,RoadDistClassified,SubstationDistClassified,LandCoverClassified,ElevationClassified,SlopeClassified,GridClassification,GridPenalty,WindCF,PopStartCalibrated,IsUrban,PopFuture,ElecStart,NewConnections
Benin,2425.243164,332.98641969999994,1212.623901,2172,1.0,0.0,7.0,0,260.0,0.52833879,9.0,181.5809631,13.60419369,192.7966919,5.13531065,10.09056187,126.5439987,9382,2.991267902207477,10.899379076052071,4,1,5,5,5,4.59,1.2014704120581874,0.0,3040.1497686307453,0,3788.0486204750096,0,3788.0486204750096
Benin,1833.101318,342.98641969999994,1212.623901,2163,1.0,0.0,8.0,0,306.0,2.080557585,9.0,178.92901609999996,23.20040321,202.0319061,6.306046962999999,13.15681267,126.5439987,9382,3.0810994306194286,10.899379076052071,4,1,5,5,5,4.59,1.2014704120581874,0.0,2297.8737268566997,0,2863.1672988155765,0,2863.1672988155765
Benin,857.1727295,352.98641969999994,1212.623901,2163,1.0,0.0,6.0,0,256.0,1.4828286169999998,9.0,169.5993805,32.79661179,211.3367462,3.284126282,21.08041763,126.5439987,9382,3.170930959031381,10.899379076052071,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1074.5039977632566,0,1338.8397599422215,0,1338.8397599422215
Benin,819.635437,362.9864197,1212.623901,2163,1.0,0.0,7.0,0,274.0,1.559824586,9.0,160.2697449,42.39281845,220.7023926,8.666913033,30.25997925,126.5439987,9382,3.260762487443334,10.899379076052071,4,1,5,5,5,4.59,1.2014704120581874,0.0,1027.4493383365784,0,1280.2093136506135,0,1280.2093136506135
Benin,811.8533936000001,372.9864197,1212.623901,2172,1.0,0.0,10.0,0,296.0,1.570515275,9.0,150.94010930000005,51.98902893,230.1214447,6.8294410710000015,33.90953827,375.6549988,9450,3.350594015855286,10.899379076052071,4,1,5,5,5,4.59,1.2014704120581874,0.0,1017.6942021122322,0,1268.0543432940628,0,1268.0543432940628
Benin,1335.365112,382.9864197,1212.623901,2172,1.0,0.0,4.0,0,326.0,0.52833879,9.0,141.6104736,61.50653458,239.5875702,1.211859822,38.38677216,375.6549988,9450,3.440425544267238,10.899379076052071,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1673.939337937814,0,2085.740533332375,0,2085.740533332375
Benin,1474.999878,392.9864197,1212.623901,2181,1.0,0.0,5.0,0,347.0,0.908937931,14.0,132.280838,69.77799988,249.09542850000003,2.38987875,34.74960709,129.8600006,9399,3.53025707267919,10.899379076052071,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1848.9777043371464,0,2303.839605032985,0,2303.839605032985
Benin,1451.423828,402.9864197,1212.623901,2172,1.0,0.0,7.0,0,297.0,0.52833879,14.0,122.95121,78.04946136,258.6404114,5.5876455310000015,26.0605526,129.8600006,9399,3.6200886010911417,10.899379076052071,4,1,5,5,5,4.59,1.2014704120581874,0.0,1819.4240810070582,0,2267.015576414158,0,2267.015576414158
Benin,19677.77539,412.9864197,1212.623901,2172,1.0,0.0,5.0,0,290.0,0.956800461,14.0,113.6215744,86.32093048,268.2185364,0.252221227,18.72884369,129.8600006,9399,3.7099201295030944,10.899379076052071,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,24666.963373853374,1,41241.76859840793,1,16574.805224554555
Benin,1241.029297,422.9864197,1212.623901,2163,1.0,0.0,9.0,0,226.0,1.181267619,9.0,104.2919388,94.59239197,277.826416,6.989733696,14.91263866,129.8600006,9399,3.7997516579150465,10.899379076052071,4,1,5,5,5,4.59,1.2014704120581874,0.0,1555.685213814101,0,1938.3950385891785,0,1938.3950385891785
Benin,3114.005371,102.9864197,1222.623901,2172,0.0,0.0,3.0,0,142.0,1.2678420540000002,9.0,26.70594215,26.70594215,27.09885788,7.51154232,0.824959815,764.789978,9379,0.9251427487325777,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,3903.5437141677676,0,4863.8437270401155,0,4863.8437270401155
Benin,3617.920166,112.9864197,1222.623901,2172,0.0,0.0,1.0,0,152.0,0.317009032,12.0,36.25552368,36.25552368,36.52920532,0.807185411,10.28487492,764.789978,9379,1.0149742771445298,10.988149903464114,5,1,3,5,5,3.86,1.1037024664341613,0.0,4535.223238171514,0,5650.920986908931,0,5650.920986908931
Benin,1783.7722170000004,122.9864197,1222.623901,2163,0.0,0.0,4.0,0,161.0,0.7471627,9.0,45.99693679999999,45.99693679999999,46.19975662,2.290602446,20.27009392,764.789978,9379,1.104805805556482,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2236.037512980081,0,2786.1189286702393,0,2786.1189286702393
Benin,569.4375610000002,132.9864197,1222.623901,2172,0.0,0.0,8.0,0,181.0,1.162218928,9.0,55.8298645,55.8298645,55.98617935,8.762058258,30.26507568,764.789978,9379,1.1946373339684342,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,713.8152144993765,0,889.4189248368107,0,889.4189248368107
Benin,567.5922852000001,142.9864197,1222.623901,2172,0.0,0.0,14.0,0,192.0,0.708824813,9.0,65.71323395,65.71323395,65.83682251,18.04488945,40.26255035,764.789978,9379,1.2844688623803862,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,711.5020795198811,0,886.5367419067255,0,886.5367419067255
Benin,668.2977905,152.9864197,1222.623901,2163,0.0,0.0,12.0,0,191.0,0.211340547,9.0,75.62727356,75.57332611,75.72662354,16.31457901,31.03110695,801.460022,9356,1.3743003907923386,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,837.7408926757058,0,1043.8312169880307,0,1043.8312169880307
Benin,671.991272,162.9864197,1222.623901,2163,0.0,0.0,7.0,0,215.0,0.7471627,9.0,85.56132507,76.34346008,85.64202881,9.732617377999999,22.15861893,801.460022,9356,1.4641319192042905,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,842.3708353941701,0,1049.6001591330935,0,1049.6001591330935
Benin,703.854187,172.9864197,1222.623901,2163,0.0,0.0,8.0,0,250.0,0.8518821,9.0,87.42205048,78.39208984,87.42523193,11.044462199999998,14.80132484,801.460022,9356,1.5539634476162427,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,882.3124111928561,0,1099.3676517299975,0,1099.3676517299975
Benin,669.7564697,182.9864197,1222.623901,2172,0.0,0.0,5.0,0,439.0,7.892594814,9.0,89.93740845,81.62300873,89.94165039,18.56303406,12.13070583,801.460022,9356,1.643794976028195,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,839.5694116870005,0,1046.1095649134247,0,1046.1095649134247
Benin,1161.173096,192.9864197,1222.623901,2163,0.0,5.0,6.0,0,285.0,1.087816238,9.0,93.46046448,85.45655823,93.46565247,22.16412354,16.59002113,801.460022,9356,1.7336265044401469,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.07743075958216943,1455.581927431276,0,1813.6656190717113,0,1813.6656190717113
Benin,1332.947998,202.9864197,1222.623901,2172,0.0,5.0,12.0,0,416.0,1.204654455,9.0,97.88248444,76.45261383,97.88848877,14.58218384,24.562240600000006,801.460022,9356,1.823458032852099,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.07743075958216943,1670.9093784364607,0,2081.965181858699,0,2081.965181858699
Benin,1651.405884,212.9864197,1222.623901,2181,1.0,0.0,6.0,0,432.0,2.492346048,9.0,103.0878448,67.72873688,103.0945435,8.141106606000001,26.58153915,564.5410156,9388,1.9132895612640513,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,2070.1104494106107,0,2579.3726062557057,0,2579.3726062557057
Benin,3092.97998,222.9864197,1222.623901,2172,1.0,0.0,3.0,0,388.0,7.645072937,9.0,108.9643326,59.40843201,108.9716187,0.8567488790000001,16.60791016,564.5410156,9388,2.0031210896760037,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3877.1874549139134,0,4831.003637207169,0,4831.003637207169
Benin,1909.638794,232.9864197,1222.623901,2163,1.0,0.0,4.0,0,319.0,1.040621758,9.0,115.4094772,51.6869545,115.4172516,7.015447617,6.713208675,564.5410156,9388,2.0929526180879554,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,2393.816844399276,0,2982.7131178411028,0,2982.7131178411028
Benin,2710.5314940000007,242.9864197,1222.623901,2172,1.0,0.0,4.0,0,308.0,0.761957705,9.0,122.3334351,44.87450409,122.3416138,3.5101737980000003,3.783072233,564.5410156,9388,2.1827841464999076,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3397.7713314154303,0,4233.647676658607,0,4233.647676658607
Benin,3147.323975,252.9864197,1222.623901,2172,1.0,0.0,5.0,0,311.0,0.569035709,9.0,129.65953059999998,39.44490814,129.6680298,1.921527624,13.54828739,564.5410156,9388,2.27261567491186,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3945.310060629552,0,4915.884897093425,0,4915.884897093425
Benin,2813.76709,262.98641969999994,1222.623901,2172,1.0,0.0,4.0,0,279.0,0.298879325,14.0,137.32339480000002,35.83117676,137.33218380000002,3.255235434,23.51171112,564.5410156,9388,2.362447203323812,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3527.181725372056,0,4394.8939643779495,0,4394.8939643779495
Benin,1549.112549,272.98641969999994,1222.623901,2172,1.0,0.0,5.0,0,264.0,0.43568328,9.0,145.2715912,32.63223648,145.2806091,8.403614044,33.49694061,564.5410156,9388,2.4522787317357637,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,1941.8812213690808,0,2419.5980598174674,0,2419.5980598174674
Benin,1563.455444,282.98641969999994,1222.623901,2172,1.0,0.0,11.0,0,272.0,1.344722152,9.0,153.45996090000003,29.433294300000004,153.469162,14.50438881,40.39447403,224.4660034,9478,2.542110260147716,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1959.8606757854484,0,2442.0005901801374,0,2442.0005901801374
Benin,2644.906738,292.98641969999994,1222.623901,2172,1.0,0.0,11.0,0,288.0,0.80471158,9.0,161.8520355,26.23435211,161.8614044,12.20078564,36.60280609,224.4660034,9478,2.631941788559668,10.988149903464114,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,3315.5077919356213,0,4131.1467109307805,0,4131.1467109307805
Benin,2728.203613,302.98641969999994,1222.623901,2172,1.0,0.0,6.0,0,280.0,0.956800461,14.0,170.4177246,17.99739838,170.42723080000005,3.179133892,31.43588829,126.5439987,9382,2.7217733169716203,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3419.9241156337566,0,4261.250206166786,0,4261.250206166786
Benin,2683.365234,312.98641969999994,1222.623901,2181,1.0,0.0,7.0,0,297.0,0.8252578970000001,14.0,179.13214109999996,8.401189804,179.14175419999995,6.583318233,21.4358902,126.5439987,9382,2.8116048453835725,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,3363.7172207680883,0,4191.216008261801,0,4191.216008261801
Benin,2789.6357420000004,322.98641969999994,1222.623901,2172,1.0,0.0,5.0,0,270.0,0.64274317,14.0,187.9745941,1.195019245,187.9842987,2.912779093,11.43589211,126.5439987,9382,2.9014363737955247,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3496.932011393707,0,4357.202601772134,0,4357.202601772134
Benin,2235.6604,332.98641969999994,1222.623901,2172,1.0,0.0,9.0,0,254.0,1.823544145,14.0,184.6589355,10.79122829,196.9376221,6.009974003,1.435937166,126.5439987,9382,2.991267902207477,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,2802.4993735419594,0,3491.9345077558614,0,3491.9345077558614
Benin,1268.463501,342.98641969999994,1222.623901,2172,1.0,0.0,8.0,0,303.0,3.939137936,9.0,175.3292999,20.38743591,205.98725890000003,5.08385849,8.5641222,126.5439987,9382,3.0810994306194286,10.988149903464114,4,1,5,5,5,4.59,1.2014704120581874,0.0,1590.0752041380435,0,1981.2452154945856,0,1981.2452154945856
Benin,2016.157715,352.98641969999994,1222.623901,2172,1.0,0.0,6.0,0,300.0,1.002378583,9.0,165.9996643,29.98364639,215.1210938,0.025718099,18.53655815,370.4930115,9391,3.170930959031381,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2527.3430317275775,0,3149.0877138972933,0,3149.0877138972933
Benin,904.5313721,362.9864197,1222.623901,2163,1.0,0.0,5.0,0,226.0,2.642007351,9.0,156.6700287,39.34373856,224.3287964,1.187538505,22.04381943,375.6549988,9450,3.260762487443334,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1133.870154724438,0,1412.8104212892742,0,1412.8104212892742
Benin,863.0949707000002,372.9864197,1222.623901,2172,1.0,0.0,5.0,0,303.0,1.10309875,9.0,147.3403931,47.61520386,233.6016693,3.056885719,24.69042778,375.6549988,9450,3.350594015855286,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1081.927789522043,0,1348.0898582172254,0,1348.0898582172254
Benin,1107.622192,382.9864197,1222.623901,2181,1.0,0.0,5.0,0,356.0,1.040621758,9.0,138.0107574,55.88666916,242.9322205,0.159487143,30.55003357,375.6549988,9450,3.440425544267238,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1388.45349642601,0,1730.0231080717754,0,1730.0231080717754
Benin,1112.980835,392.9864197,1222.623901,2172,1.0,0.0,5.0,0,282.0,0.105670638,9.0,128.6811218,64.15813446,252.3140869,1.861823916,31.79050255,129.8600006,9399,3.53025707267919,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1395.1707928680523,0,1738.392908067537,0,1738.392908067537
Benin,1599.989624,402.9864197,1222.623901,2172,1.0,0.0,5.0,0,255.0,1.056587815,14.0,119.3514938,72.42959595,261.7416992,0.35792872299999995,21.96026421,129.8600006,9399,3.6200886010911417,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2005.6578892454486,0,2499.0642496941514,0,2499.0642496941514
Benin,1472.6953130000004,412.9864197,1222.623901,2172,1.0,0.0,5.0,0,254.0,0.538801372,9.0,110.0218582,80.70106506,271.21035770000003,0.228677154,12.40445137,129.8600006,9399,3.7099201295030944,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1846.0888299943413,0,2300.2400466882273,0,2300.2400466882273
Benin,1516.530151,422.9864197,1222.623901,2163,1.0,0.0,7.0,0,223.0,0.6765915159999999,9.0,100.6922302,88.97252655,280.7158508,4.661708832,5.048523903,129.8600006,9399,3.7997516579150465,10.988149903464114,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1901.0377417495934,0,2368.7067885306315,0,2368.7067885306315
Benin,681.0635376,102.9864197,1232.623901,2172,0.0,5.0,4.0,0,162.0,0.422675341,9.0,24.99892998,24.99892998,25.00583839,0.212951034,10.78760242,764.789978,9379,0.9251427487325777,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.07743075958216943,853.7433223159791,0,1063.7703601672783,0,1063.7703601672783
Benin,2719.80127,112.9864197,1232.623901,2172,0.0,0.0,2.0,0,149.0,0.298879325,9.0,34.99808884,34.99808884,35.00466537,3.198437452,14.88188362,764.789978,9379,1.0149742771445298,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3409.3914063753264,0,4248.12637418063,0,4248.12637418063
Benin,628.6853637999999,122.9864197,1232.623901,2172,0.0,0.0,3.0,0,147.0,0.236285657,9.0,44.99761963,44.99761963,45.00401688,4.117956638,22.94708061,764.789978,9379,1.104805805556482,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,788.0849605801035,0,981.9595661193745,0,981.9595661193745
Benin,570.3912964,132.9864197,1232.623901,2172,0.0,0.0,5.0,0,180.0,1.3734567169999998,9.0,54.99732208,54.99732208,55.00360107,5.837723732000001,32.11956787,764.789978,9379,1.1946373339684342,11.076893689618936,4,1,5,5,5,4.59,1.2014704120581874,0.0,715.0107640833044,0,890.9085882734075,0,890.9085882734075
Benin,688.3801269999999,142.9864197,1232.623901,2172,0.0,0.0,13.0,0,183.0,0.422675341,9.0,64.99711609,64.99711609,65.00331116,15.75118542,41.67451096,764.789978,9379,1.2844688623803862,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,862.9149913270522,0,1075.1983261521573,0,1075.1983261521573
Benin,607.6989746,152.9864197,1232.623901,2172,0.0,0.0,17.0,0,202.0,0.769248486,9.0,74.9969635,74.9969635,75.00310516,21.96870041,36.10974884,801.460022,9356,1.3743003907923386,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,761.7775918107201,0,949.1803941840152,0,949.1803941840152
Benin,828.3616333,162.9864197,1232.623901,2172,0.0,0.0,16.0,0,255.0,1.061856389,9.0,84.99684906,84.99684906,85.00294495,19.38535118,28.84421349,801.460022,9356,1.4641319192042905,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1038.388012056502,0,1293.838980294716,0,1293.838980294716
Benin,1126.445679,172.9864197,1232.623901,2172,0.0,0.0,16.0,0,215.0,0.7471627,9.0,94.99675751,88.07207489,95.00281525,20.10846138,23.66566086,801.460022,9356,1.5539634476162427,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1412.0495714494682,0,1759.4239883716605,0,1759.4239883716605
Benin,1363.07251,182.9864197,1232.623901,2163,0.0,5.0,11.0,0,235.0,0.974142373,9.0,99.51168823,90.95980072,99.51564026,25.06640434,22.09385109,801.460022,9356,1.643794976028195,11.076893689618936,2,1,5,5,5,4.49,1.184238171262883,0.07743075958216943,1708.6717890459865,0,2129.0174188541323,0,2129.0174188541323
Benin,1170.7849119999996,192.9864197,1232.623901,2163,0.0,0.0,4.0,0,240.0,3.594293833,9.0,102.7068558,81.85194397,102.7116928,19.79813194,24.82363892,801.460022,9356,1.7336265044401469,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1467.6307646869698,0,1828.6785575182653,0,1828.6785575182653
Benin,1576.689331,202.9864197,1232.623901,2172,0.0,5.0,8.0,0,359.0,13.04965591,9.0,106.746521,72.40110779,106.7521439,10.71095848,30.72926712,801.460022,9356,1.823458032852099,11.076893689618936,3,1,5,5,4,4.220000000000001,1.1444059376284466,0.07743075958216943,1976.4499395336568,0,2462.67093290618,0,2462.67093290618
Benin,1816.063354,212.9864197,1232.623901,2181,0.0,0.0,8.0,0,347.0,1.181267619,9.0,111.5389709,63.11972427,111.5452728,1.053984165,27.85829544,564.5410156,9388,1.9132895612640513,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2276.515884030289,0,2836.5552720365977,0,2836.5552720365977
Benin,1295.458618,222.9864197,1232.623901,2163,1.0,0.0,6.0,0,312.0,1.742229581,9.0,116.9917297,54.09509659,116.99861909999998,7.099964619,18.58303261,564.5410156,9388,2.0031210896760037,11.076893689618936,4,1,5,5,5,4.59,1.2014704120581874,0.0,1623.9147794515357,0,2023.4095713123147,0,2023.4095713123147
Benin,1956.687622,232.9864197,1232.623901,2163,1.0,0.0,3.0,0,292.0,0.668290257,9.0,123.0170212,45.48031616,123.0244064,1.327667117,10.70390511,564.5410156,9388,2.0929526180879554,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2452.794635031468,0,3056.1998719307085,0,3056.1998719307085
Benin,3751.091797,242.9864197,1232.623901,2172,1.0,0.0,5.0,0,305.0,0.43568328,14.0,129.5349731,37.55847168,129.5427856,5.083609581,9.155220032,564.5410156,9388,2.1827841464999076,11.076893689618936,4,1,5,5,5,4.59,1.2014704120581874,0.0,4702.159778466748,0,5858.92512463174,0,5858.92512463174
Benin,4280.130859000001,252.9864197,1232.623901,2172,1.0,0.0,5.0,0,303.0,0.64274317,14.0,136.4750214,30.86775589,136.48318480000003,3.988782167,15.90793896,564.5410156,9388,2.27261567491186,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,5365.333684411599,0,6685.244612398574,0,6685.244612398574
Benin,4004.628174,262.98641969999994,1232.623901,2172,1.0,0.0,9.0,0,273.0,0.236285657,14.0,143.77604680000005,26.35664558,143.78453059999995,11.70050335,24.94608116,564.5410156,9388,2.362447203323812,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,5019.978861236474,0,6254.930002571921,0,6254.930002571921
Benin,3735.39624,272.98641969999994,1232.623901,2172,1.0,0.0,7.0,0,266.0,0.956800461,14.0,151.385849,23.1577034,151.394577,17.28885651,34.51885605,564.5410156,9388,2.4522787317357637,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,4682.48470229691,0,5834.409837289016,0,5834.409837289016
Benin,2898.625977,282.98641969999994,1232.623901,2172,1.0,0.0,5.0,0,256.0,0.845304728,14.0,159.2601624,19.95876122,159.269104,21.95605469,32.01984024,224.4660034,9478,2.542110260147716,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,3633.5561003249645,0,4527.437205652454,0,4527.437205652454
Benin,2537.980469,292.98641969999994,1232.623901,2172,1.0,0.0,10.0,0,262.0,0.569035709,14.0,167.3616486,16.75981903,167.3707733,13.14348507,27.07992172,224.4660034,9478,2.631941788559668,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,3181.4709758397244,0,3964.135867733537,0,3964.135867733537
Benin,3001.279541,302.98641969999994,1232.623901,2181,1.0,0.0,6.0,0,289.0,0.43568328,14.0,175.65887450000002,13.560877800000002,175.66816709999995,3.750453949,25.32536507,224.4660034,9478,2.7217733169716203,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3762.236891379746,0,4687.7744028742345,0,4687.7744028742345
Benin,2802.769531,312.98641969999994,1232.623901,2181,1.0,0.0,5.0,0,318.0,1.137959242,14.0,184.125412,10.36193657,184.1348114,2.113074064,23.02349663,370.4930115,9391,2.8116048453835725,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3513.3957978635713,0,4377.716598900984,0,4377.716598900984
Benin,14185.78027,322.98641969999994,1232.623901,2181,1.0,0.0,4.0,0,296.0,0.7471627,14.0,190.388855,1.617946625,192.7484436,0.30142566600000004,14.09919167,370.4930115,9391,2.9014363737955247,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,17782.504140556804,1,29731.341866038074,1,11948.83772548127
Benin,2468.642822,332.98641969999994,1232.623901,2181,1.0,0.0,5.0,0,292.0,3.424926758,14.0,181.0592194,7.978261947999999,201.4901733,1.649422765,8.21541214,370.4930115,9391,2.991267902207477,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,3094.5531629731663,0,3855.8356436718254,0,3855.8356436718254
Benin,1708.673096,342.98641969999994,1232.623901,2172,1.0,0.0,6.0,0,266.0,0.871316195,9.0,171.72958369999995,17.18094635,210.3440399,3.276336193,11.67042351,370.4930115,9391,3.0810994306194286,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2141.8974371635336,0,2668.819712688226,0,2668.819712688226
Benin,1213.978394,352.98641969999994,1232.623901,2172,1.0,0.0,10.0,0,297.0,0.422675341,9.0,162.3999481,25.45241165,219.2964783,8.275475502,14.89976692,375.6549988,9450,3.170930959031381,11.076893689618936,4,1,5,5,5,4.59,1.2014704120581874,0.0,1521.7757082777302,0,1896.143549207492,0,1896.143549207492
Benin,613.9946289,362.9864197,1232.623901,2163,1.0,0.0,7.0,0,296.0,2.55196023,9.0,153.0703125,33.72387695,228.3358765,10.67978001,12.07022667,375.6549988,9450,3.260762487443334,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,769.6694734362954,0,959.0137358217125,0,959.0137358217125
Benin,1104.881592,372.9864197,1232.623901,2172,1.0,0.0,10.0,0,283.0,0.380995721,9.0,143.7406769,41.99534225,237.4523163,10.09682369,16.41272926,375.6549988,9450,3.350594015855286,11.076893689618936,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,1385.0180328899876,0,1725.7424956353088,0,1725.7424956353088
Benin,1066.711914,382.9864197,1232.623901,2172,1.0,0.0,8.0,0,304.0,1.162218928,9.0,134.4110565,50.26680374,246.6372375,5.837575912,24.35292625,375.6549988,9450,3.440425544267238,11.076893689618936,4,1,5,5,5,4.59,1.2014704120581874,0.0,1337.1706502180493,0,1666.124310441292,0,1666.124310441292
Benin,899.7721558000002,392.9864197,1232.623901,2172,1.0,0.0,5.0,0,280.0,0.52833879,9.0,125.0814133,58.53826904,255.8832855,0.917356014,31.83923531,129.8600006,9399,3.53025707267919,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1127.904266211451,0,1405.3768810128338,0,1405.3768810128338
Benin,1385.22583,402.9864197,1232.623901,2172,1.0,0.0,7.0,0,238.0,0.668290257,9.0,115.7517853,66.80973053,265.1840515,4.603597164,22.03075218,129.8600006,9399,3.6200886010911417,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,1736.4419572798895,0,2163.6192495120254,0,2163.6192495120254
Benin,1817.208862,412.9864197,1232.623901,2172,1.0,0.0,6.0,0,240.0,1.436976314,9.0,106.4221497,75.08119965,274.5339966,0.405966729,12.52881527,129.8600006,9399,3.7099201295030944,11.076893689618936,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,2277.9518290657634,0,2838.3444699461324,0,2838.3444699461324
Benin,398.2623291,112.9864197,1242.623901,2172,0.0,0.0,9.0,0,161.0,0.761957705,14.0,36.28117752,36.28117752,36.28044128,10.69946671,23.17676163,764.789978,9379,1.0149742771445298,11.165610227489745,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,499.23947653593166,0,622.0560019417579,0,622.0560019417579
Benin,447.3791809,122.9864197,1242.623901,2172,0.0,0.0,6.0,0,153.0,0.317009032,9.0,46.0026474,46.0026474,46.00331879,6.1146311760000005,29.02172279,764.789978,9379,1.104805805556482,11.165610227489745,4,1,5,5,5,4.59,1.2014704120581874,0.0,560.809626635586,0,698.7728546948642,0,698.7728546948642
Benin,635.852356,132.9864197,1242.623901,2172,0.0,0.0,3.0,0,153.0,0.105670638,9.0,55.82260513,55.82260513,55.82418823,2.4771349430000003,36.70638275,764.789978,9379,1.1946373339684342,11.165610227489745,5,1,5,5,5,4.640000000000001,1.2106516233894706,0.0,797.069102872323,0,993.1538724549868,0,993.1538724549868
Benin,932.118042,142.9864197,1242.623901,2172,0.0,0.0,9.0,0,171.0,0.7471627,9.0,65.69689941,65.69689941,65.69911957,8.325655937,45.30404663,764.789978,9379,1.2844688623803862,11.165610227489745,4,1,5,5,5,4.59,1.2014704120581874,0.0,1168.451267809797,0,1455.898738539014,0,1455.898738539014
Benin,771.1141968,152.9864197,1242.623901,2172,0.0,0.0,13.0,0,188.0,0.43568328,9.0,75.60424805,75.60424805,75.60694122,14.13263226,42.95227814,801.460022,9356,1.3743003907923386,11.165610227489745,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,966.6258137690818,0,1204.422761715672,0,1204.422761715672
Benin,788.5078125,162.9864197,1242.623901,2172,0.0,0.0,17.0,0,198.0,0.80471158,9.0,85.53316498,85.53316498,85.53621674,19.28608131,37.0536499,801.460022,9356,1.4641319192042905,11.165610227489745,3,1,5,5,5,4.540000000000001,1.1926712266563528,0.0,988.4294817603741,0,1231.5902898775855,0,1231.5902898775855
